Path;Label;Group
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7591-7600/7598_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7591-7600/7598_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7591-7600/7593_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7591-7600/7600_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7591-7600/7594_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7552_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7560_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7558_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7555_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7556_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7559_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7557_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7555_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7559_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7551_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7558_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7559_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7552_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7553_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7557_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7554_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7556_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7553_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7551_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7556_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7558_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7554_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7554_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7556_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7554_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7560_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7551_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7557_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7557_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7560_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7555_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7558_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7555_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7552_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7559_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7551_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7560_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7553_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60а/7553_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7574_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7572_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7580_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7576_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7572_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7579_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7573_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7571_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7571_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7580_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7578_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7574_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7579_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7577_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7571_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7575_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7575_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7573_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7580_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7575_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7578_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7576_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7579_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7572_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7573_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7571_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7572_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7576_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7575_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7577_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7579_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7577_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7578_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7574_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7573_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7574_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7577_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7578_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7580_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7571-80/7576_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7559_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7560_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7551_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7555_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7554_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7553_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7556_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7556_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7558_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7559_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7560_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7559_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7552_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7554_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7551_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7552_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7553_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7556_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7555_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7556_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7553_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7552_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7558_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7555_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7559_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7553_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7552_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7560_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7555_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7551_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7560_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7558_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7554_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7558_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7551_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7551-60/7554_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6583_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6586_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6585_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6581_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6584_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6587_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6587_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6583_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6587_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6590_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6586_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6585_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6586_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6587_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6584_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6582_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6582_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6582_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6585_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6589_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6590_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6583_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6585_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6590_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6581_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6584_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6589_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6589_2_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6590_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6581_1_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6581_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6589_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6583_3_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6582_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6586_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/6581-90/6584_4_{Х-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7528_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7523_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7524_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7523_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7521_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7522_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7523_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7525_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7527_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7521_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7522_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7529_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7530_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7528_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7525_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7523_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7524_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7530_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7526_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7521_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7521_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7527_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7530_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7528_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7529_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7529_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7522_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7527_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7530_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7525_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7529_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7522_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7524_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7527_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7526_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7524_2_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7526_3_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7525_4_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7528_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7521-30/7526_1_{II-20}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7639_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7636_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7636_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7632_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7638_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7640_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7635_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7639_4_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7634_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7632_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7633_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7634_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7638_3_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7640_1_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7631_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7639_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7640_2_{X-19}.jpg;0;train
/data/cv_project/spikedroid/ploid_classification/Тетраплоиды/T. dicoccum/pin/7631-40/7639_3_{X-19}.jpg;0;train
